cnt,tmp
33790,869.0523746072756
33791,869.0523746072756
33792,869.0523746072756
33793,869.0523746072756
33794,869.0523746072756
33795,869.0523746072756
33796,869.0523746072756
33797,869.0523746072756
33798,869.0523746072756
33799,869.0523746072756
33800,869.0523746072756
33801,869.0523746072756
33803,869.0523746072756
33804,869.0523746072756
33805,869.0523746072756
33806,869.0523746072756
33810,869.0523746072756
33812,869.0523746072756
33813,869.0523746072756
33814,869.0523746072756
33815,869.0523746072756
33817,869.0523746072756
33818,869.0523746072756
33819,869.0523746072756
33820,869.0523746072756
33821,869.0523746072756
33822,869.0523746072756
33823,869.0523746072756
33824,869.0523746072756
33825,869.0523746072756
33826,869.0523746072756
33827,869.0523746072756
33828,869.0523746072756
33829,869.0523746072756
33830,869.0523746072756
33831,869.0523746072756
33832,869.0523746072756
33833,869.0523746072756
33834,869.0523746072756
33835,869.0523746072756
33836,869.0523746072756
33837,869.0523746072756
33839,869.0523746072756
33840,869.0523746072756
33843,869.0523746072756
33845,869.0523746072756
33846,869.0523746072756
33847,869.0523746072756
33848,869.0523746072756
33849,869.0523746072756
33851,869.0523746072756
33852,869.0523746072756
33853,869.0523746072756
33854,869.0523746072756
33855,869.0523746072756
33856,869.0523746072756
33857,869.0523746072756
33858,869.0523746072756
33859,869.0523746072756
33860,869.0523746072756
33861,869.0523746072756
33862,869.0523746072756
33863,869.0523746072756
33864,869.0523746072756
33865,869.0523746072756
33866,869.0523746072756
33869,869.0523746072756
33871,869.0523746072756
33872,869.0523746072756
33873,869.0523746072756
33875,869.0523746072756
33876,869.0523746072756
33877,869.0523746072756
33878,869.0523746072756
33880,869.0523746072756
33881,869.0523746072756
33882,869.0523746072756
33883,869.0523746072756
33884,869.0523746072756
33885,869.0523746072756
33886,869.0523746072756
33889,869.0523746072756
33890,869.0523746072756
33891,869.0523746072756
33892,869.0523746072756
33893,869.0523746072756
33895,869.0523746072756
33896,869.0523746072756
33897,869.0523746072756
33898,869.0523746072756
33899,869.0523746072756
33900,869.0523746072756
33902,869.0523746072756
33903,869.0523746072756
33904,869.0523746072756
33905,869.0523746072756
33906,869.0523746072756
33907,869.0523746072756
33908,869.0523746072756
33909,869.0523746072756
33910,869.0523746072756
33911,869.0523746072756
33912,869.0523746072756
33914,869.0523746072756
33916,869.0523746072756
33917,869.0523746072756
33918,869.0523746072756
33920,869.0523746072756
33921,869.0523746072756
33923,869.0523746072756
33924,869.0523746072756
33925,869.0523746072756
33926,869.0523746072756
33927,869.0523746072756
33928,869.0523746072756
33929,869.0523746072756
33930,869.0523746072756
33931,869.0523746072756
33932,869.0523746072756
33933,869.0523746072756
33934,869.0523746072756
33935,869.0523746072756
33936,869.0523746072756
33937,869.0523746072756
33938,869.0523746072756
33939,869.0523746072756
33940,869.0523746072756
33941,869.0523746072756
33942,869.0523746072756
33943,869.0523746072756
33944,869.0523746072756
33946,869.0523746072756
33947,869.0523746072756
33948,869.0523746072756
33949,869.0523746072756
33950,869.0523746072756
33951,869.0523746072756
33952,869.0523746072756
33953,869.0523746072756
33954,869.0523746072756
33955,869.0523746072756
33956,869.0523746072756
33957,869.0523746072756
33958,869.0523746072756
33959,869.0523746072756
33960,869.0523746072756
33961,869.0523746072756
33962,869.0523746072756
33963,869.0523746072756
33964,869.0523746072756
33965,869.0523746072756
33966,869.0523746072756
33967,869.0523746072756
33968,869.0523746072756
33969,869.0523746072756
33970,869.0523746072756
33971,869.0523746072756
33972,869.0523746072756
33973,869.0523746072756
33974,869.0523746072756
33975,869.0523746072756
33976,869.0523746072756
33977,869.0523746072756
33978,869.0523746072756
33980,869.0523746072756
33981,869.0523746072756
33982,869.0523746072756
33983,869.0523746072756
33984,869.0523746072756
33985,869.0523746072756
33986,869.0523746072756
33988,869.0523746072756
33989,869.0523746072756
33990,869.0523746072756
33991,869.0523746072756
33992,869.0523746072756
33993,869.0523746072756
33994,869.0523746072756
33995,869.0523746072756
33996,869.0523746072756
33997,869.0523746072756
33998,869.0523746072756
33999,869.0523746072756
34000,869.0523746072756
34001,869.0523746072756
34002,869.0523746072756
34003,869.0523746072756
34004,869.0523746072756
34005,869.0523746072756
34006,869.0523746072756
34007,869.0523746072756
34008,869.0523746072756
34009,869.0523746072756
34010,869.0523746072756
34011,869.0523746072756
34012,869.0523746072756
34013,869.0523746072756
34014,869.0523746072756
34015,869.0523746072756
34016,869.0523746072756
34017,869.0523746072756
34018,869.0523746072756
34019,869.0523746072756
34020,869.0523746072756
34021,869.0523746072756
34022,869.0523746072756
34023,869.0523746072756
34024,869.0523746072756
34025,869.0523746072756
34026,869.0523746072756
34027,869.0523746072756
34028,869.0523746072756
34029,869.0523746072756
34030,869.0523746072756
34031,869.0523746072756
34032,869.0523746072756
34033,869.0523746072756
34035,869.0523746072756
34038,869.0523746072756
34039,869.0523746072756
34040,869.0523746072756
34041,869.0523746072756
34043,869.0523746072756
34044,869.0523746072756
34045,869.0523746072756
34046,869.0523746072756
34047,869.0523746072756
34048,869.0523746072756
34049,869.0523746072756
34050,869.0523746072756
34051,869.0523746072756
34053,869.0523746072756
34054,869.0523746072756
34055,869.0523746072756
34056,869.0523746072756
34057,869.0523746072756
34059,869.0523746072756
34061,869.0523746072756
34062,869.0523746072756
34063,869.0523746072756
34065,869.0523746072756
34066,869.0523746072756
34067,869.0523746072756
34069,869.0523746072756
34070,869.0523746072756
34071,869.0523746072756
34072,869.0523746072756
34073,869.0523746072756
34074,869.0523746072756
34075,869.0523746072756
34076,869.0523746072756
34077,869.0523746072756
34078,869.0523746072756
34079,869.0523746072756
34080,869.0523746072756
34081,869.0523746072756
34082,869.0523746072756
34083,869.0523746072756
34084,869.0523746072756
34085,869.0523746072756
34086,869.0523746072756
34087,869.0523746072756
34088,869.0523746072756
34089,869.0523746072756
34091,869.0523746072756
34092,869.0523746072756
34093,869.0523746072756
34094,869.0523746072756
34095,869.0523746072756
34096,869.0523746072756
34097,869.0523746072756
34099,869.0523746072756
34100,869.0523746072756
34101,869.0523746072756
34102,869.0523746072756
34103,869.0523746072756
34105,869.0523746072756
34107,869.0523746072756
34108,869.0523746072756
34109,869.0523746072756
34110,869.0523746072756
34111,869.0523746072756
34112,869.0523746072756
34113,869.0523746072756
34114,869.0523746072756
34115,869.0523746072756
34116,869.0523746072756
34119,869.0523746072756
34120,869.0523746072756
34121,869.0523746072756
34122,869.0523746072756
34125,869.0523746072756
34126,869.0523746072756
34127,869.0523746072756
34128,869.0523746072756
34129,869.0523746072756
34130,869.0523746072756
34132,869.0523746072756
34133,869.0523746072756
34134,869.0523746072756
34135,869.0523746072756
34136,869.0523746072756
34137,869.0523746072756
34138,869.0523746072756
34139,869.0523746072756
34140,869.0523746072756
34141,869.0523746072756
34142,869.0523746072756
34143,869.0523746072756
34144,869.0523746072756
34145,869.0523746072756
34146,869.0523746072756
34147,869.0523746072756
34148,869.0523746072756
34149,869.0523746072756
34150,869.0523746072756
34151,869.0523746072756
34152,869.0523746072756
34153,869.0523746072756
34155,869.0523746072756
34156,869.0523746072756
34157,869.0523746072756
34158,869.0523746072756
34159,869.0523746072756
34160,869.0523746072756
34161,869.0523746072756
34162,869.0523746072756
34163,869.0523746072756
34164,869.0523746072756
34166,869.0523746072756
34167,869.0523746072756
34168,869.0523746072756
34169,869.0523746072756
34170,869.0523746072756
34171,869.0523746072756
34173,869.0523746072756
34174,869.0523746072756
34175,869.0523746072756
34176,869.0523746072756
34177,869.0523746072756
34178,869.0523746072756
34179,869.0523746072756
34181,869.0523746072756
34182,869.0523746072756
34183,869.0523746072756
34184,869.0523746072756
34185,869.0523746072756
34186,869.0523746072756
34187,869.0523746072756
34189,869.0523746072756
34190,869.0523746072756
34191,869.0523746072756
34193,869.0523746072756
34194,869.0523746072756
34195,869.0523746072756
34199,869.0523746072756
34201,869.0523746072756
34202,869.0523746072756
34203,869.0523746072756
34204,869.0523746072756
34205,869.0523746072756
34206,869.0523746072756
34207,869.0523746072756
34208,869.0523746072756
34209,869.0523746072756
34210,869.0523746072756
34211,869.0523746072756
34212,869.0523746072756
34213,869.0523746072756
34214,869.0523746072756
34215,869.0523746072756
34216,869.0523746072756
34217,869.0523746072756
34218,869.0523746072756
34220,869.0523746072756
34222,869.0523746072756
34223,869.0523746072756
34224,869.0523746072756
34225,869.0523746072756
34227,869.0523746072756
34229,869.0523746072756
34230,869.0523746072756
34231,869.0523746072756
34232,869.0523746072756
34234,869.0523746072756
34235,869.0523746072756
34236,869.0523746072756
34237,869.0523746072756
34238,869.0523746072756
34239,869.0523746072756
34240,869.0523746072756
34242,869.0523746072756
34243,869.0523746072756
34244,869.0523746072756
34245,869.0523746072756
34246,869.0523746072756
34247,869.0523746072756
34248,869.0523746072756
34249,869.0523746072756
34250,869.0523746072756
34251,869.0523746072756
34252,869.0523746072756
34253,869.0523746072756
34254,869.0523746072756
34255,869.0523746072756
34256,869.0523746072756
34257,869.0523746072756
34258,869.0523746072756
34259,869.0523746072756
34260,869.0523746072756
34261,869.0523746072756
34263,869.0523746072756
34264,869.0523746072756
34265,869.0523746072756
34267,869.0523746072756
34268,869.0523746072756
34270,869.0523746072756
34271,869.0523746072756
34272,869.0523746072756
34273,869.0523746072756
34274,869.0523746072756
34275,869.0523746072756
34276,869.0523746072756
34277,869.0523746072756
34278,869.0523746072756
34279,869.0523746072756
34280,869.0523746072756
34281,869.0523746072756
34282,869.0523746072756
34283,869.0523746072756
34284,869.0523746072756
34285,869.0523746072756
34286,869.0523746072756
34287,869.0523746072756
34288,869.0523746072756
34290,869.0523746072756
34291,869.0523746072756
34292,869.0523746072756
34293,869.0523746072756
34294,869.0523746072756
34295,869.0523746072756
34296,869.0523746072756
34297,869.0523746072756
34298,869.0523746072756
34299,869.0523746072756
34300,869.0523746072756
34302,869.0523746072756
34304,869.0523746072756
34305,869.0523746072756
34306,869.0523746072756
34307,869.0523746072756
34308,869.0523746072756
34309,869.0523746072756
34310,869.0523746072756
34311,869.0523746072756
34312,869.0523746072756
34313,869.0523746072756
34314,869.0523746072756
34315,869.0523746072756
34316,869.0523746072756
34317,869.0523746072756
34318,869.0523746072756
34319,869.0523746072756
34320,869.0523746072756
34321,869.0523746072756
34322,869.0523746072756
34323,869.0523746072756
34324,869.0523746072756
34326,869.0523746072756
34327,869.0523746072756
34328,869.0523746072756
34329,869.0523746072756
34330,869.0523746072756
34331,869.0523746072756
34332,869.0523746072756
34333,869.0523746072756
34334,869.0523746072756
34335,869.0523746072756
34336,869.0523746072756
34337,869.0523746072756
34338,869.0523746072756
34339,869.0523746072756
34340,869.0523746072756
34341,869.0523746072756
34342,869.0523746072756
34343,869.0523746072756
34344,869.0523746072756
34345,869.0523746072756
34346,869.0523746072756
34347,869.0523746072756
34348,869.0523746072756
34349,869.0523746072756
34350,869.0523746072756
34351,869.0523746072756
34352,869.0523746072756
34353,869.0523746072756
34354,869.0523746072756
34355,869.0523746072756
34356,869.0523746072756
34358,869.0523746072756
34359,869.0523746072756
34360,869.0523746072756
34361,869.0523746072756
34362,869.0523746072756
34363,869.0523746072756
34364,869.0523746072756
34365,869.0523746072756
34366,869.0523746072756
34367,869.0523746072756
34368,869.0523746072756
34370,869.0523746072756
34371,869.0523746072756
34372,869.0523746072756
34373,869.0523746072756
34374,869.0523746072756
34375,869.0523746072756
34376,869.0523746072756
34377,869.0523746072756
34378,869.0523746072756
34379,869.0523746072756
34380,869.0523746072756
34381,869.0523746072756
34382,869.0523746072756
34383,869.0523746072756
34384,869.0523746072756
34385,869.0523746072756
34386,869.0523746072756
34387,869.0523746072756
34388,869.0523746072756
34389,869.0523746072756
34390,869.0523746072756
34391,869.0523746072756
34392,869.0523746072756
34393,869.0523746072756
34396,869.0523746072756
34397,869.0523746072756
34398,869.0523746072756
34399,869.0523746072756
34400,869.0523746072756
34402,869.0523746072756
34403,869.0523746072756
34404,869.0523746072756
34405,869.0523746072756
34406,869.0523746072756
34407,869.0523746072756
34408,869.0523746072756
34409,869.0523746072756
34410,869.0523746072756
34411,869.0523746072756
34412,869.0523746072756
34413,869.0523746072756
34414,869.0523746072756
34415,869.0523746072756
34416,869.0523746072756
34417,869.0523746072756
34419,869.0523746072756
34420,869.0523746072756
34421,869.0523746072756
34424,869.0523746072756
34425,869.0523746072756
34426,869.0523746072756
34427,869.0523746072756
34428,869.0523746072756
34429,869.0523746072756
34431,869.0523746072756
34432,869.0523746072756
34433,869.0523746072756
34434,869.0523746072756
34435,869.0523746072756
34436,869.0523746072756
34437,869.0523746072756
34438,869.0523746072756
34439,869.0523746072756
34440,869.0523746072756
34443,869.0523746072756
34444,869.0523746072756
34445,869.0523746072756
34446,869.0523746072756
34449,869.0523746072756
34450,869.0523746072756
34451,869.0523746072756
34452,869.0523746072756
34453,869.0523746072756
34454,869.0523746072756
34455,869.0523746072756
34457,869.0523746072756
34458,869.0523746072756
34459,869.0523746072756
34460,869.0523746072756
34462,869.0523746072756
34463,869.0523746072756
34464,869.0523746072756
34465,869.0523746072756
34466,869.0523746072756
34467,869.0523746072756
34468,869.0523746072756
34469,869.0523746072756
34470,869.0523746072756
34471,869.0523746072756
34473,869.0523746072756
34474,869.0523746072756
34475,869.0523746072756
34476,869.0523746072756
34478,869.0523746072756
34479,869.0523746072756
34480,869.0523746072756
34481,869.0523746072756
34482,869.0523746072756
34483,869.0523746072756
34485,869.0523746072756
34486,869.0523746072756
34487,869.0523746072756
34488,869.0523746072756
34489,869.0523746072756
34490,869.0523746072756
34491,869.0523746072756
34493,869.0523746072756
34494,869.0523746072756
34495,869.0523746072756
34496,869.0523746072756
34497,869.0523746072756
34498,869.0523746072756
34499,869.0523746072756
34500,869.0523746072756
34501,869.0523746072756
34502,869.0523746072756
34503,869.0523746072756
34504,869.0523746072756
34506,869.0523746072756
34507,869.0523746072756
34508,869.0523746072756
34511,869.0523746072756
34512,869.0523746072756
34513,869.0523746072756
34514,869.0523746072756
34515,869.0523746072756
34516,869.0523746072756
34517,869.0523746072756
34518,869.0523746072756
34520,869.0523746072756
34521,869.0523746072756
34522,869.0523746072756
34523,869.0523746072756
34524,869.0523746072756
34526,869.0523746072756
34527,869.0523746072756
34528,869.0523746072756
34529,869.0523746072756
34531,869.0523746072756
34532,869.0523746072756
34533,869.0523746072756
34534,869.0523746072756
34535,869.0523746072756
34536,869.0523746072756
34537,869.0523746072756
34538,869.0523746072756
34539,869.0523746072756
34540,869.0523746072756
34541,869.0523746072756
34542,869.0523746072756
34543,869.0523746072756
34544,869.0523746072756
34545,869.0523746072756
34546,869.0523746072756
34547,869.0523746072756
34548,869.0523746072756
34549,869.0523746072756
34550,869.0523746072756
34552,869.0523746072756
34554,869.0523746072756
34555,869.0523746072756
34556,869.0523746072756
34558,869.0523746072756
34559,869.0523746072756
34560,869.0523746072756
34561,869.0523746072756
34564,869.0523746072756
34565,869.0523746072756
34566,869.0523746072756
34567,869.0523746072756
34569,869.0523746072756
34570,869.0523746072756
34571,869.0523746072756
34573,869.0523746072756
34574,869.0523746072756
34576,869.0523746072756
34577,869.0523746072756
34578,869.0523746072756
34579,869.0523746072756
34580,869.0523746072756
34581,869.0523746072756
34582,869.0523746072756
34583,869.0523746072756
34584,869.0523746072756
34585,869.0523746072756
34586,869.0523746072756
34588,869.0523746072756
34589,869.0523746072756
34590,793.8362748556502
34591,793.8362748556502
34592,793.8362748556502
34596,793.8362748556502
34597,793.8362748556502
34598,793.8362748556502
34599,793.8362748556502
34600,793.8362748556502
34601,793.8362748556502
34602,793.8362748556502
34603,793.8362748556502
34604,793.8362748556502
34605,793.8362748556502
34606,793.8362748556502
34607,793.8362748556502
34608,793.8362748556502
34609,793.8362748556502
34610,793.8362748556502
34611,793.8362748556502
34612,793.8362748556502
34613,793.8362748556502
34614,793.8362748556502
34615,793.8362748556502
34616,793.8362748556502
34617,793.8362748556502
34619,793.8362748556502
34620,793.8362748556502
34621,793.8362748556502
34622,793.8362748556502
34623,793.8362748556502
34624,793.8362748556502
34626,793.8362748556502
34627,793.8362748556502
34628,793.8362748556502
34629,793.8362748556502
34630,793.8362748556502
34631,793.8362748556502
34632,793.8362748556502
34634,793.8362748556502
34635,793.8362748556502
34636,793.8362748556502
34637,793.8362748556502
34638,793.8362748556502
34639,793.8362748556502
34640,793.8362748556502
34641,793.8362748556502
34642,793.8362748556502
34643,793.8362748556502
34644,793.8362748556502
34645,793.8362748556502
34646,793.8362748556502
34647,793.8362748556502
34648,793.8362748556502
34649,793.8362748556502
34651,793.8362748556502
34652,793.8362748556502
34653,793.8362748556502
34654,793.8362748556502
34655,793.8362748556502
34656,793.8362748556502
34657,793.8362748556502
34658,793.8362748556502
34659,793.8362748556502
34660,793.8362748556502
34661,793.8362748556502
34663,793.8362748556502
34664,793.8362748556502
34667,793.8362748556502
34668,793.8362748556502
34669,793.8362748556502
34670,793.8362748556502
34672,793.8362748556502
34673,793.8362748556502
34674,793.8362748556502
34675,793.8362748556502
34676,793.8362748556502
34677,793.8362748556502
34678,793.8362748556502
34679,793.8362748556502
34680,793.8362748556502
34681,793.8362748556502
34682,793.8362748556502
34683,793.8362748556502
34684,793.8362748556502
34685,793.8362748556502
34686,793.8362748556502
34687,793.8362748556502
34688,793.8362748556502
34689,793.8362748556502
34690,793.8362748556502
34691,793.8362748556502
34692,793.8362748556502
34693,793.8362748556502
34694,793.8362748556502
34695,793.8362748556502
34696,793.8362748556502
34697,793.8362748556502
34698,793.8362748556502
34699,793.8362748556502
34700,793.8362748556502
34702,793.8362748556502
34703,793.8362748556502
34704,793.8362748556502
34705,793.8362748556502
34706,793.8362748556502
34707,793.8362748556502
34708,793.8362748556502
34709,793.8362748556502
34710,793.8362748556502
34712,793.8362748556502
34713,793.8362748556502
34714,793.8362748556502
34716,793.8362748556502
34717,793.8362748556502
34718,793.8362748556502
34720,793.8362748556502
34721,793.8362748556502
34722,793.8362748556502
34723,793.8362748556502
34724,793.8362748556502
34725,793.8362748556502
34726,793.8362748556502
34727,793.8362748556502
34728,793.8362748556502
34729,793.8362748556502
34730,793.8362748556502
34732,793.8362748556502
34733,793.8362748556502
34734,793.8362748556502
34735,793.8362748556502
34736,793.8362748556502
34737,793.8362748556502
34738,793.8362748556502
34739,793.8362748556502
34740,793.8362748556502
34741,793.8362748556502
34742,793.8362748556502
34744,793.8362748556502
34746,793.8362748556502
34747,793.8362748556502
34748,793.8362748556502
34749,793.8362748556502
34750,793.8362748556502
34751,793.8362748556502
34752,793.8362748556502
34754,793.8362748556502
34755,793.8362748556502
34756,793.8362748556502
34758,793.8362748556502
34759,793.8362748556502
34760,793.8362748556502
34762,793.8362748556502
34763,793.8362748556502
34765,793.8362748556502
34767,793.8362748556502
34768,793.8362748556502
34769,793.8362748556502
34770,793.8362748556502
34771,793.8362748556502
34773,793.8362748556502
34774,793.8362748556502
34775,793.8362748556502
34776,793.8362748556502
34777,793.8362748556502
34780,793.8362748556502
34782,793.8362748556502
34783,793.8362748556502
34784,793.8362748556502
34785,793.8362748556502
34786,793.8362748556502
34787,793.8362748556502
34788,793.8362748556502
34789,793.8362748556502
34790,793.8362748556502
34792,793.8362748556502
34794,793.8362748556502
34795,793.8362748556502
34796,793.8362748556502
34797,793.8362748556502
34798,793.8362748556502
34799,793.8362748556502
34801,793.8362748556502
34803,793.8362748556502
34804,793.8362748556502
34805,793.8362748556502
34806,793.8362748556502
34807,793.8362748556502
34808,793.8362748556502
34809,793.8362748556502
34810,793.8362748556502
34811,793.8362748556502
34812,793.8362748556502
34813,793.8362748556502
34814,793.8362748556502
34815,793.8362748556502
34817,793.8362748556502
34818,793.8362748556502
34819,793.8362748556502
34820,793.8362748556502
34821,793.8362748556502
34822,793.8362748556502
34823,793.8362748556502
34825,793.8362748556502
34826,793.8362748556502
34829,793.8362748556502
34830,793.8362748556502
34832,793.8362748556502
34833,793.8362748556502
34834,793.8362748556502
34835,793.8362748556502
34836,793.8362748556502
34838,793.8362748556502
34839,793.8362748556502
34840,793.8362748556502
34842,793.8362748556502
34843,793.8362748556502
34844,793.8362748556502
34845,793.8362748556502
34846,793.8362748556502
34848,793.8362748556502
34849,793.8362748556502
34850,793.8362748556502
34851,793.8362748556502
34852,793.8362748556502
34853,793.8362748556502
34854,793.8362748556502
34855,793.8362748556502
34856,793.8362748556502
34857,793.8362748556502
34858,793.8362748556502
34859,793.8362748556502
34860,793.8362748556502
34862,793.8362748556502
34863,793.8362748556502
34864,793.8362748556502
34865,793.8362748556502
34866,793.8362748556502
34867,793.8362748556502
34871,793.8362748556502
34872,793.8362748556502
34873,793.8362748556502
34874,793.8362748556502
34875,793.8362748556502
34876,793.8362748556502
34877,793.8362748556502
34879,793.8362748556502
34880,793.8362748556502
34881,793.8362748556502
34882,793.8362748556502
34883,793.8362748556502
34885,793.8362748556502
34886,793.8362748556502
34890,793.8362748556502
34893,793.8362748556502
34894,793.8362748556502
34895,793.8362748556502
34896,793.8362748556502
34897,793.8362748556502
34898,793.8362748556502
34899,793.8362748556502
34900,793.8362748556502
34901,793.8362748556502
34902,793.8362748556502
34903,793.8362748556502
34904,793.8362748556502
34905,793.8362748556502
34906,793.8362748556502
34907,793.8362748556502
34908,793.8362748556502
34909,793.8362748556502
34910,793.8362748556502
34911,793.8362748556502
34912,793.8362748556502
34913,793.8362748556502
34914,793.8362748556502
34915,793.8362748556502
34916,793.8362748556502
34917,793.8362748556502
34918,793.8362748556502
34919,793.8362748556502
34920,793.8362748556502
34921,793.8362748556502
34922,793.8362748556502
34924,793.8362748556502
34925,793.8362748556502
34926,793.8362748556502
34927,793.8362748556502
34928,793.8362748556502
34929,793.8362748556502
34930,793.8362748556502
34931,793.8362748556502
34932,793.8362748556502
34933,793.8362748556502
34934,793.8362748556502
34935,793.8362748556502
34936,793.8362748556502
34937,793.8362748556502
34938,793.8362748556502
34939,793.8362748556502
34940,793.8362748556502
34941,793.8362748556502
34943,793.8362748556502
34944,793.8362748556502
34945,793.8362748556502
34946,793.8362748556502
34947,793.8362748556502
34948,793.8362748556502
34949,793.8362748556502
34950,793.8362748556502
34951,793.8362748556502
34952,793.8362748556502
34954,793.8362748556502
34955,793.8362748556502
34956,793.8362748556502
34957,793.8362748556502
34958,793.8362748556502
34959,793.8362748556502
34960,793.8362748556502
34961,793.8362748556502
34962,793.8362748556502
34965,793.8362748556502
34967,793.8362748556502
34968,793.8362748556502
34969,793.8362748556502
34970,793.8362748556502
34971,793.8362748556502
34973,793.8362748556502
34974,793.8362748556502
34975,793.8362748556502
34976,793.8362748556502
34978,793.8362748556502
34979,793.8362748556502
34980,793.8362748556502
34981,793.8362748556502
34982,793.8362748556502
34983,793.8362748556502
34984,793.8362748556502
34985,793.8362748556502
34986,793.8362748556502
34987,793.8362748556502
34988,793.8362748556502
34989,793.8362748556502
34990,793.8362748556502
34991,793.8362748556502
34992,793.8362748556502
34993,793.8362748556502
34994,793.8362748556502
34995,793.8362748556502
34996,793.8362748556502
34997,793.8362748556502
34998,793.8362748556502
34999,793.8362748556502
35000,793.8362748556502
35001,793.8362748556502
35002,793.8362748556502
35003,793.8362748556502
35004,793.8362748556502
35005,793.8362748556502
35006,793.8362748556502
35007,793.8362748556502
35008,793.8362748556502
35009,793.8362748556502
35010,793.8362748556502
35011,793.8362748556502
35013,793.8362748556502
35014,793.8362748556502
35015,793.8362748556502
35016,793.8362748556502
35017,793.8362748556502
35018,793.8362748556502
35019,793.8362748556502
35020,793.8362748556502
35021,793.8362748556502
35022,793.8362748556502
35023,793.8362748556502
35025,793.8362748556502
35026,793.8362748556502
35027,793.8362748556502
35028,793.8362748556502
35029,793.8362748556502
35030,793.8362748556502
35031,793.8362748556502
35032,793.8362748556502
35033,793.8362748556502
35034,793.8362748556502
35035,793.8362748556502
35036,793.8362748556502
35037,793.8362748556502
35039,793.8362748556502
35040,793.8362748556502
35041,793.8362748556502
35042,793.8362748556502
35043,793.8362748556502
35044,793.8362748556502
35045,793.8362748556502
35046,793.8362748556502
35047,793.8362748556502
35048,793.8362748556502
35049,793.8362748556502
35050,793.8362748556502
35051,793.8362748556502
35052,793.8362748556502
35053,793.8362748556502
35054,793.8362748556502
35055,793.8362748556502
35056,793.8362748556502
35057,793.8362748556502
35058,793.8362748556502
35059,793.8362748556502
35060,793.8362748556502
35061,793.8362748556502
35062,793.8362748556502
35063,793.8362748556502
35064,793.8362748556502
35065,793.8362748556502
35066,793.8362748556502
35067,793.8362748556502
35069,793.8362748556502
35070,793.8362748556502
35071,793.8362748556502
35072,793.8362748556502
35073,793.8362748556502
35074,793.8362748556502
35076,793.8362748556502
35077,793.8362748556502
35078,793.8362748556502
35080,793.8362748556502
35081,793.8362748556502
35082,793.8362748556502
35083,793.8362748556502
35084,793.8362748556502
35085,793.8362748556502
35087,793.8362748556502
35088,793.8362748556502
35089,793.8362748556502
35090,793.8362748556502
35092,793.8362748556502
35093,793.8362748556502
35094,793.8362748556502
35095,793.8362748556502
35096,793.8362748556502
35097,793.8362748556502
35098,793.8362748556502
35099,793.8362748556502
35100,793.8362748556502
35101,793.8362748556502
35102,793.8362748556502
35103,793.8362748556502
35104,793.8362748556502
35105,793.8362748556502
35107,793.8362748556502
35108,793.8362748556502
35110,793.8362748556502
35111,793.8362748556502
35112,793.8362748556502
35113,793.8362748556502
35114,793.8362748556502
35116,793.8362748556502
35118,793.8362748556502
35119,793.8362748556502
35120,793.8362748556502
35121,793.8362748556502
35122,793.8362748556502
35123,793.8362748556502
35124,793.8362748556502
35125,793.8362748556502
35126,793.8362748556502
35127,793.8362748556502
35128,793.8362748556502
35129,793.8362748556502
35130,793.8362748556502
35131,793.8362748556502
35132,793.8362748556502
35133,793.8362748556502
35134,793.8362748556502
35135,793.8362748556502
35137,793.8362748556502
35138,793.8362748556502
35139,793.8362748556502
35140,793.8362748556502
35141,793.8362748556502
35142,793.8362748556502
35143,793.8362748556502
35144,793.8362748556502
35145,793.8362748556502
35146,793.8362748556502
35147,793.8362748556502
35148,793.8362748556502
35149,793.8362748556502
35150,793.8362748556502
35151,793.8362748556502
35153,793.8362748556502
35154,793.8362748556502
35155,793.8362748556502
35156,793.8362748556502
35157,793.8362748556502
35158,793.8362748556502
35159,793.8362748556502
35160,793.8362748556502
35161,793.8362748556502
35162,793.8362748556502
35164,793.8362748556502
35165,793.8362748556502
35166,793.8362748556502
35167,793.8362748556502
35168,793.8362748556502
35169,793.8362748556502
35170,793.8362748556502
35171,793.8362748556502
35172,793.8362748556502
35173,793.8362748556502
35175,793.8362748556502
35176,793.8362748556502
35177,793.8362748556502
35179,793.8362748556502
35180,793.8362748556502
35181,793.8362748556502
35182,793.8362748556502
35183,793.8362748556502
35184,793.8362748556502
35185,793.8362748556502
35186,793.8362748556502
35187,793.8362748556502
35189,793.8362748556502
35190,793.8362748556502
35191,793.8362748556502
35192,793.8362748556502
35193,793.8362748556502
35194,793.8362748556502
35195,793.8362748556502
35196,793.8362748556502
35198,793.8362748556502
35199,793.8362748556502
35200,793.8362748556502
35201,793.8362748556502
35202,793.8362748556502
35203,793.8362748556502
35204,793.8362748556502
35205,793.8362748556502
35206,793.8362748556502
35207,793.8362748556502
35208,793.8362748556502
35209,793.8362748556502
35211,793.8362748556502
35212,793.8362748556502
35213,793.8362748556502
35214,793.8362748556502
35215,793.8362748556502
35216,793.8362748556502
35217,793.8362748556502
35219,793.8362748556502
35220,793.8362748556502
35222,793.8362748556502
35223,793.8362748556502
35224,793.8362748556502
35225,793.8362748556502
35226,793.8362748556502
35227,793.8362748556502
35228,793.8362748556502
35231,793.8362748556502
35232,793.8362748556502
35233,793.8362748556502
35234,793.8362748556502
35235,793.8362748556502
35236,793.8362748556502
35238,793.8362748556502
35240,793.8362748556502
35241,793.8362748556502
35242,793.8362748556502
35243,793.8362748556502
35244,793.8362748556502
35245,793.8362748556502
35246,793.8362748556502
35247,793.8362748556502
